URL,ID,Category,Sub Category,Daily,Weekly,Monthly,Item Cost,Deliver to Jobsite,Retrieval From Jobsite,Environmental Fee,Tax,Estimated Cost
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/screeds-trowels/concrete-vibratory-screed,180-9590,Concrete & Masonry,Screeds & Trowels,$78 ,$217 ,$673 ,$78.00 ,$165.00 ,$165.00 ,$1.56 ,$19.00 ,$428.56 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/core-bit-adaptor-1-14-58,181-7315,Concrete & Masonry,Core Drills,$6 ,$18 ,$43 ,$6.00 ,$184.53 ,$184.53 ,,$14.77 ,$389.83 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/cut-saws-blades/cut-saw-16-ft-gas-powered,625-7820,Concrete & Masonry,Cut-Off Saws & Blades,$107 ,$320 ,$570 ,$107.00 ,$198.48 ,$198.48 ,$2.14 ,$23.90 ,$530.00 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-1-12,181-7145,Concrete & Masonry,Core Drills,$34 ,$63 ,$123 ,$34.00 ,$165.00 ,$165.00 ,,$15.45 ,$379.45 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-1,181-7101,Concrete & Masonry,Core Drills,$26 ,$69 ,$143 ,$26.00 ,$165.00 ,$165.00 ,,$14.82 ,$370.82 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-10,181-7301,Concrete & Masonry,Core Drills,$132 ,$352 ,$630 ,$132.00 ,$165.00 ,$165.00 ,,$23.10 ,$485.10 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-12-0,181-7306,Concrete & Masonry,Core Drills,$122 ,$334 ,$771 ,$122.00 ,$165.00 ,$165.00 ,,$22.32 ,$474.32 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-14,181-7307,Concrete & Masonry,Core Drills,$162 ,$487 ,$974 ,$162.00 ,$220.80 ,$220.80 ,,$29.76 ,$633.36 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-2-12,181-7210,Concrete & Masonry,Core Drills,$49 ,$137 ,$273 ,$49.00 ,$165.00 ,$165.00 ,,$16.62 ,$395.62 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-2,181-7200,Concrete & Masonry,Core Drills,$32 ,$88 ,$295 ,$32.00 ,$165.00 ,$165.00 ,,$15.29 ,$377.29 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-3-12,181-7236,Concrete & Masonry,Core Drills,$50 ,$120 ,$210 ,$50.00 ,$165.00 ,$165.00 ,,$16.70 ,$396.70 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-3,181-7201,Concrete & Masonry,Core Drills,$64 ,$192 ,$375 ,$64.00 ,$165.00 ,$165.00 ,,$17.79 ,$411.79 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-4-12,181-7245,Concrete & Masonry,Core Drills,$64 ,$139 ,$325 ,$64.00 ,$165.00 ,$165.00 ,,$17.79 ,$411.79 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-4,181-7241,Concrete & Masonry,Core Drills,$50 ,$146 ,$301 ,$50.00 ,$165.00 ,$165.00 ,,$16.70 ,$396.70 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-5,181-7251,Concrete & Masonry,Core Drills,$76 ,$191 ,$358 ,$76.00 ,$165.00 ,$165.00 ,,$18.72 ,$424.72 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-6,181-7261,Concrete & Masonry,Core Drills,$80 ,$215 ,$515 ,$80.00 ,$165.00 ,$165.00 ,,$19.04 ,$429.04 
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-8,181-7280,Concrete & Masonry,Core Drills,$109 ,$328 ,$642 ,$109.00 ,$165.00 ,$165.00 ,,$21.30 ,$460.30 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/core-drills/diamond-core-bit-concrete-9,181-7290,Concrete & Masonry,Core Drills,$147 ,$267 ,$467 ,$147.00 ,$192.90 ,$192.90 ,,$26.43 ,$559.23 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-vibrators/high-cycle-concrete-vibrator-electric-powered,180-7850,Concrete & Masonry,Concrete Vibrators,$65 ,$202 ,$614 ,$65.00 ,$165.00 ,$165.00 ,,$17.87 ,$412.87 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/mixers/mortar-mixer-12-cubic-ft-electric-or-gas-powered-0,180-2212,Concrete & Masonry,Mixers,$128 ,$353 ,$734 ,$128.00 ,$173.00 ,$173.00 ,$2.56 ,$23.60 ,$500.16 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/mixers/mortar-mixer-9-cubic-ft-electric-or-gas-powered,180-2219,Concrete & Masonry,Mixers,$77 ,$267 ,$670 ,$77.00 ,$173.00 ,$173.00 ,$1.54 ,$19.54 ,$444.08 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/street-saws-blades/self-propelled-concrete-street-saw-24-gas-powered,625-7350,Concrete & Masonry,Street Saws & Blades,$144 ,$421 ,$852 ,$144.00 ,$169.00 ,$169.00 ,$2.88 ,$24.56 ,$509.44 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/masonry-tile-saws/tile-saw-10-electric-powered,625-8300,Concrete & Masonry,Masonry & Tile Saws,$76 ,$213 ,$599 ,$76.00 ,$165.00 ,$165.00 ,,$18.72 ,$424.72 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-grinder,220-2325,Concrete & Masonry,Concrete Grinders & Planers,$242 ,$723 ,"$1,447 ",$242.00 ,$192.90 ,$192.90 ,,$33.85 ,$661.65 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-grinder-dual-head-electric-powered,220-2000,Concrete & Masonry,Concrete Grinders & Planers,$154 ,$464 ,$983 ,$154.00 ,$165.00 ,$165.00 ,,$24.82 ,$508.82 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-grinder-dual-head-gas-powered,220-2200,Concrete & Masonry,Concrete Grinders & Planers,$170 ,$555 ,"$1,022 ",$170.00 ,$165.00 ,$165.00 ,$3.40 ,$26.33 ,$529.73 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-grinder-electric-powered,220-3104,Concrete & Masonry,Concrete Grinders & Planers,$197 ,$431 ,$754 ,$197.00 ,$165.00 ,$165.00 ,,$28.17 ,$555.17 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-grinder-single-head-gas-powered,220-3200,Concrete & Masonry,Concrete Grinders & Planers,$364 ,"$1,040 ","$2,287 ",$364.00 ,$165.00 ,$165.00 ,$7.28 ,$41.77 ,$743.05 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-planer-18-electric-powered,220-5420,Concrete & Masonry,Concrete Grinders & Planers,$128 ,$507 ,"$1,168 ",$128.00 ,$165.00 ,$165.00 ,,$22.78 ,$480.78 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/concrete-grinders-planers/walk-behind-concrete-planer-8-gas-powered,220-5425,Concrete & Masonry,Concrete Grinders & Planers,$275 ,$856 ,"$1,888 ",$275.00 ,$165.00 ,$165.00 ,$5.50 ,$34.69 ,$645.19 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/concrete-masonry/street-saws-blades/walk-behind-concrete-saw-18-20,625-7250,Concrete & Masonry,Street Saws & Blades,$129 ,$340 ,$791 ,$129.00 ,$169.00 ,$169.00 ,$2.58 ,$23.37 ,$492.95 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/backhoes/backhoe-loader-14-ft-dig-depth-4wd-extended-cab,902-1021,Earthmoving Equipment,Backhoes,$509 ,"$1,390 ","$3,079 ",$509.00 ,$177.50 ,$177.50 ,$10.18 ,$54.30 ,$928.48 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/backhoes/backhoe-loader-14-ft-dig-depth-60-90-hp-4wd,902-1020,Earthmoving Equipment,Backhoes,$505 ,"$1,294 ","$2,811 ",$505.00 ,$177.50 ,$177.50 ,$10.10 ,$53.97 ,$924.07 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/backhoes/backhoe-loader-157-ft-dig-depth-4wd-extended-cab,902-1210,Earthmoving Equipment,Backhoes,$511 ,"$1,398 ","$3,410 ",$511.00 ,$177.50 ,$177.50 ,$10.22 ,$54.45 ,$930.67 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/backhoes/backhoe-loader-17-ft-dig-depth-4wd,902-1100,Earthmoving Equipment,Backhoes,$508 ,"$1,389 ","$2,813 ",$508.00 ,$177.50 ,$177.50 ,$10.16 ,$54.22 ,$927.38 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/backhoes/backhoe-loader-195-ft-dig-depth-4wd-extended-cab,902-1330,Earthmoving Equipment,Backhoes,$512 ,"$1,609 ","$4,354 ",$512.00 ,$190.00 ,$190.00 ,$10.24 ,$55.50 ,$957.74 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/bull-dozers/bulldozer-100-115-hp-low-ground-pressure,906-2305,Earthmoving Equipment,Bull Dozers,"$1,015 ","$2,778 ","$6,004 ","$1,015.00 ",$265.00 ,$265.00 ,$20.30 ,$101.36 ,"$1,666.66 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/bull-dozers/bulldozer-90-hp-small,906-2090,Earthmoving Equipment,Bull Dozers,$586 ,"$1,927 ","$5,088 ",$586.00 ,$265.00 ,$265.00 ,$11.72 ,$67.21 ,"$1,194.93 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/bull-dozers/bulldozer-90-95-hp-small-low-ground-pressure,906-2290,Earthmoving Equipment,Bull Dozers,$615 ,"$2,023 ","$5,342 ",$615.00 ,$265.00 ,$265.00 ,$12.30 ,$69.51 ,"$1,226.81 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/excavator-breaker-attachment-2000-ft-lbs,905-7025,Earthmoving Equipment,Earthmoving Attachments,$422 ,"$1,463 ","$4,169 ",$422.00 ,$173.00 ,$173.00 ,$8.44 ,$47.01 ,$823.45 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/excavator-breaker-attachment-2001-2500-lbs,905-7030,Earthmoving Equipment,Earthmoving Attachments,$470 ,"$1,473 ","$4,713 ",$470.00 ,$173.00 ,$173.00 ,$9.40 ,$50.84 ,$876.24 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/excavator-breaker-attachment-4000-lbs,905-7045,Earthmoving Equipment,Earthmoving Attachments,$666 ,"$1,902 ","$4,918 ",$666.00 ,$173.00 ,$173.00 ,$13.32 ,$66.45 ,"$1,091.77 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/excavator-bucket-60,905-5060,Earthmoving Equipment,Earthmoving Attachments,$50 ,$150 ,$450 ,$50.00 ,$173.00 ,$173.00 ,,$17.32 ,$413.32 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/excavator-compaction-wheel-attachment-24,905-7100,Earthmoving Equipment,Earthmoving Attachments,$186 ,$558 ,"$1,114 ",$186.00 ,$190.00 ,$190.00 ,$3.72 ,$29.55 ,$599.27 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/excavator-compaction-wheel-attachment-36,905-7105,Earthmoving Equipment,Earthmoving Attachments,$205 ,$616 ,"$1,232 ",$205.00 ,$190.00 ,$190.00 ,$4.10 ,$31.06 ,$620.16 
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/excavators/excavator-15-175-tons-zero-swing,905-1035,Earthmoving Equipment,Excavators,$625 ,"$1,990 ","$4,720 ",Calculate Cost,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/excavators/excavator-175-195-tons,905-1045,Earthmoving Equipment,Excavators,$877 ,"$2,364 ","$6,254 ",$877.00 ,$215.00 ,$215.00 ,$17.54 ,$86.50 ,"$1,411.04 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/excavators/excavator-215-25-tons,905-1060,Earthmoving Equipment,Excavators,$827 ,"$2,531 ","$6,059 ",$827.00 ,$265.00 ,$265.00 ,$16.54 ,$86.39 ,"$1,459.93 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/excavators/excavator-25-28-tons-reduced-swing,905-1080,Earthmoving Equipment,Excavators,$835 ,"$2,515 ","$5,980 ",$835.00 ,$365.00 ,$365.00 ,$16.70 ,$94.78 ,"$1,676.48 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/excavators/excavator-35-395-tons,905-1150,Earthmoving Equipment,Excavators,"$1,213 ","$3,964 ","$9,592 ","$1,213.00 ",$365.00 ,$365.00 ,$24.26 ,$124.88 ,"$2,092.14 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/excavators/excavator-95-tons-zero-swing,905-1005,Earthmoving Equipment,Excavators,$495 ,"$1,978 ","$4,501 ",$495.00 ,$190.00 ,$190.00 ,$9.90 ,$54.15 ,$939.05 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-breaker-attachment-720-1400-bpm,907-0570,Earthmoving Equipment,Earthmoving Attachments,$225 ,$432 ,"$1,491 ",$225.00 ,$169.00 ,$169.00 ,$4.50 ,$31.02 ,$598.52 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-12,907-0525,Earthmoving Equipment,Earthmoving Attachments,$3 ,$15 ,$44 ,$3.00 ,$165.00 ,$165.00 ,,$13.02 ,$346.02 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-18,907-0535,Earthmoving Equipment,Earthmoving Attachments,$1 ,$3 ,$11 ,$1.00 ,$165.00 ,$165.00 ,,$12.87 ,$343.87 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-24,907-0545,Earthmoving Equipment,Earthmoving Attachments,$1 ,$3 ,$9 ,$1.00 ,$165.00 ,$165.00 ,,$12.87 ,$343.87 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-compaction-wheel-attachment-12,907-0600,Earthmoving Equipment,Earthmoving Attachments,$102 ,$345 ,$605 ,$102.00 ,$169.00 ,$169.00 ,,$21.07 ,$461.07 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-compaction-wheel-attachment-16,907-0610,Earthmoving Equipment,Earthmoving Attachments,$90 ,$292 ,$946 ,$90.00 ,$169.00 ,$169.00 ,,$20.13 ,$448.13 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-15-2-tons,907-0035,Earthmoving Equipment,Mini-Excavators,$330 ,$756 ,"$2,630 ",$330.00 ,$173.00 ,$173.00 ,$6.60 ,$39.69 ,$722.29 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-3-35-tons,907-0062,Earthmoving Equipment,Mini-Excavators,$387 ,"$1,183 ","$2,647 ",$387.00 ,$173.00 ,$173.00 ,$7.74 ,$44.22 ,$784.96 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-34-4-tons-diesel-powered,907-0068,Earthmoving Equipment,Mini-Excavators,$403 ,"$1,192 ","$2,870 ",$403.00 ,$173.00 ,$173.00 ,$8.06 ,$45.49 ,$802.55 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-35-5-tons,907-0075,Earthmoving Equipment,Mini-Excavators,$424 ,"$1,253 ","$3,015 ",$424.00 ,$173.00 ,$173.00 ,$8.48 ,$47.18 ,$825.66 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-5-6-tons,907-0100,Earthmoving Equipment,Mini-Excavators,$487 ,"$1,321 ","$4,529 ",$487.00 ,$173.00 ,$173.00 ,$9.74 ,$52.18 ,$894.92 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-6-7-tons-reduced-tail-swing,907-0111,Earthmoving Equipment,Mini-Excavators,$633 ,"$1,544 ","$4,542 ",$633.00 ,$173.00 ,$173.00 ,$12.66 ,$63.82 ,"$1,055.48 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/mini-excavators/mini-excavator-7-9-tons,907-0114,Earthmoving Equipment,Mini-Excavators,$634 ,"$2,177 ","$4,543 ",$634.00 ,$173.00 ,$173.00 ,$12.68 ,$63.90 ,"$1,056.58 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-12-smooth,907-0524,Earthmoving Equipment,Earthmoving Attachments,$2 ,$7 ,$12 ,$2.00 ,$165.00 ,$165.00 ,,$12.95 ,$344.95 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-18-smooth,907-0534,Earthmoving Equipment,Earthmoving Attachments,$19 ,$58 ,$116 ,$19.00 ,$169.00 ,$169.00 ,,$14.58 ,$371.58 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-24-smooth,907-0543,Earthmoving Equipment,Earthmoving Attachments,$2 ,$6 ,$12 ,$2.00 ,$169.00 ,$169.00 ,,$13.26 ,$353.26 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-bucket-36-smooth,907-0554,Earthmoving Equipment,Earthmoving Attachments,$2 ,$6 ,$11 ,$2.00 ,$165.00 ,$165.00 ,,$12.95 ,$344.95 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/mini-excavator-hydraulic-auger-system,907-0575,Earthmoving Equipment,Earthmoving Attachments,$146 ,$458 ,"$1,209 ",$146.00 ,$169.00 ,$169.00 ,$2.92 ,$24.73 ,$511.65 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/surface-preparation/sweepers/ride-sweeper-8-ft,750-1105,Surface Preparation,Sweepers,$357 ,$891 ,"$2,219 ",$357.00 ,$177.50 ,$177.50 ,$7.14 ,$42.19 ,$761.33 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/surface-preparation/sweepers/ride-sweeper-8-ft-four-wheel,750-1106,Surface Preparation,Sweepers,$381 ,"$1,012 ","$2,369 ",$381.00 ,$177.50 ,$177.50 ,$7.62 ,$44.10 ,$787.72 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/sweepers/ride-sweeper-8-ft-pressurized-cab,750-1107,Earthmoving Equipment,Sweepers,$479 ,"$1,246 ","$2,742 ",$479.00 ,$177.50 ,$177.50 ,$9.58 ,$51.90 ,$895.48 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/trenchers/ride-trencher-60-32-50-hp,930-1350,Earthmoving Equipment,Trenchers,$692 ,"$1,685 ","$3,998 ",$692.00 ,$173.00 ,$173.00 ,$13.84 ,$68.51 ,"$1,120.35 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-4-1-bucket-attachment,903-5225,Earthmoving Equipment,Earthmoving Attachments,$50 ,$244 ,$427 ,$50.00 ,$173.00 ,$173.00 ,$1.00 ,$17.40 ,$414.40 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-auger-drive,903-5500,Earthmoving Equipment,Earthmoving Attachments,$145 ,$424 ,$811 ,$145.00 ,$173.00 ,$173.00 ,$2.90 ,$24.95 ,$518.85 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-breaker-attachment-800-ft-lbs,903-5355,Earthmoving Equipment,Earthmoving Attachments,$165 ,$578 ,"$2,097 ",$165.00 ,$173.00 ,$173.00 ,$3.30 ,$26.56 ,$540.86 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-broom-bucket-attachment,903-5435,Earthmoving Equipment,Earthmoving Attachments,$164 ,$437 ,$905 ,$164.00 ,$173.00 ,$173.00 ,$3.28 ,$26.47 ,$539.75 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-brush-mower-attachment,903-5305,Earthmoving Equipment,Earthmoving Attachments,$218 ,$504 ,"$1,229 ",$218.00 ,$173.00 ,$173.00 ,$4.36 ,$30.78 ,$599.14 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-bucket-66-smooth,903-5066,Earthmoving Equipment,Earthmoving Attachments,$2 ,$6 ,$12 ,$2.00 ,$165.00 ,$165.00 ,,$12.95 ,$344.95 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-bucket-66-tooth,903-5067,Earthmoving Equipment,Earthmoving Attachments,$2 ,$7 ,$16 ,$2.00 ,$165.00 ,$165.00 ,,$12.95 ,$344.95 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-bucket-72-smooth,903-5073,Earthmoving Equipment,Earthmoving Attachments,$20 ,$67 ,$223 ,$20.00 ,$165.00 ,$165.00 ,,$14.35 ,$364.35 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-bucket-74-tooth,903-5077,Earthmoving Equipment,Earthmoving Attachments,$14 ,$43 ,$86 ,$14.00 ,$265.07 ,$265.07 ,,$21.64 ,$565.78 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-bucket-80-smooth,903-5086,Earthmoving Equipment,Earthmoving Attachments,$4 ,$13 ,$27 ,$4.00 ,$169.00 ,$169.00 ,,$13.41 ,$355.41 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-fork-attachment,903-5410,Earthmoving Equipment,Earthmoving Attachments,$82 ,$246 ,$502 ,$82.00 ,$165.00 ,$165.00 ,,$19.20 ,$431.20 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-fork-attachment-heavy-duty,903-5411,Earthmoving Equipment,Earthmoving Attachments,$48 ,$159 ,$371 ,$48.00 ,$165.00 ,$165.00 ,,$16.54 ,$394.54 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/earthmoving-attachments/skid-steer-grapple-bucket-attachment,903-5200,Earthmoving Equipment,Earthmoving Attachments,$117 ,$326 ,$621 ,$117.00 ,$173.00 ,$173.00 ,$2.34 ,$22.73 ,$488.07 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/skid-steers-track-loaders/skid-steer-loader-1351-1699-lbs,903-0045,Earthmoving Equipment,Skid Steers & Track Loaders,$267 ,"$1,078 ","$2,476 ",$267.00 ,$173.00 ,$173.00 ,$5.34 ,$34.67 ,$653.01 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/skid-steers-track-loaders/skid-steer-loader-1700-1899-lbs,903-0071,Earthmoving Equipment,Skid Steers & Track Loaders,$280 ,"$1,132 ","$2,600 ",$280.00 ,$173.00 ,$173.00 ,$5.60 ,$35.70 ,$667.30 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/skid-steers-track-loaders/skid-steer-loader-1900-1999-lbs,903-0080,Earthmoving Equipment,Skid Steers & Track Loaders,$396 ,"$1,149 ","$2,684 ",$396.00 ,$173.00 ,$173.00 ,$7.92 ,$44.94 ,$794.86 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/skid-steers-track-loaders/skid-steer-loader-2001-2799-lbs,903-0090,Earthmoving Equipment,Skid Steers & Track Loaders,$378 ,"$1,217 ","$3,041 ",$378.00 ,$173.00 ,$173.00 ,$7.56 ,$43.52 ,$775.08 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/earthmoving-equipment/skid-steers-track-loaders/skid-steer-loader-2600-3499-lbs,903-0105,Earthmoving Equipment,Skid Steers & Track Loaders,$379 ,"$1,218 ","$3,288 ",$379.00 ,$173.00 ,$173.00 ,$7.58 ,$43.59 ,$776.17 
,,,,,,,,,,,,
